original_isbn,img,price,url,provider
60735414,https://lzd-img-global.slatic.net/g/p/f5680cd44d8ffa4fd8dec35ec5f95c86.jpg_200x200q80.jpg_.webp,10.90,https:////www.lazada.sg/products/primary-1-to-6-intensive-mathematics-drillsprimary-mathematics-assessment-book-i1613274359.html,Lazada
60747226,https://lzd-img-global.slatic.net/g/p/7b0bc259cea3987ab704a6db0df18bd1.jpg_200x200q80.jpg_.webp,19.90,https:////www.lazada.sg/products/baby-enlightenment-cognitionchinese-and-englishbooktoychildrena-set-of-3-books-i230420366.html,Lazada
60775823,https://lzd-img-global.slatic.net/g/p/85a32272ad779bfab9ea4b515255f7a9.jpg_200x200q80.jpg_.webp,3.90,https:////www.lazada.sg/products/leto-rosin-for-violin-viola-cello-austrian-recipe-i316476726.html,Lazada
60852550,https://lzd-img-global.slatic.net/g/p/e60f81f4f3193bbd829e9f7f89e8f932.jpg_200x200q80.jpg_.webp,24.68,https:////www.lazada.sg/products/gratitude-a-way-of-life-by-louise-hay-us-edition-paperback-i2225644817.html,Lazada
60852577,https://lzd-img-global.slatic.net/g/p/d004c9f30e43b4e4d707db564d91fb66.jpg_200x200q80.jpg_.webp,33.46,https:////www.lazada.sg/products/the-lacuna-by-barbara-kingsolver-us-edition-paperback-i2238716114.html,Lazada
60855908,https://lzd-img-global.slatic.net/g/p/7155bfcd010e5aa91419ba91bdc705e6.jpg_200x200q80.jpg_.webp,52.27,https:////www.lazada.sg/products/milu-equal-rites-original-english-books-i2790536918.html,Lazada
60872985,https://lzd-img-global.slatic.net/g/p/34298613ed112eaa5f3c63119552af74.jpg_200x200q80.jpg_.webp,16.90,https:////www.lazada.sg/products/running-out-of-friends-by-n-j-humphreys-us-edition-paperback-i2366167234.html,Lazada
60878061,https://lzd-img-global.slatic.net/g/p/bdb2ce9f8eb277f6ed47c71524b8595a.jpg_200x200q80.jpg_.webp,36.90,https:////www.lazada.sg/products/keeping-faith-a-skeptics-journey-by-fenton-johnson-us-edition-paperback-i2240614521.html,Lazada
60885416,https://lzd-img-global.slatic.net/g/p/f1cf2c583951dfb4de49296110f2d51e.jpg_200x200q80.jpg_.webp,33.61,https:////www.lazada.sg/products/by-the-shores-of-silver-lake-by-laura-ingalls-wilder-us-edition-hardcover-i2238636680.html,Lazada
60885432,https://lzd-img-global.slatic.net/g/p/478dd9aaef419b9127a1b199143bf6d8.jpg_200x200q80.jpg_.webp,22.28,https:////www.lazada.sg/products/little-town-on-the-prairie-by-laura-ingalls-wilder-us-edition-paperback-i2231490009.html,Lazada
60889578,https://lzd-img-global.slatic.net/g/p/cbbf88ca94bee18f192d2b960360c79f.jpg_200x200q80.jpg_.webp,8.90,https:////www.lazada.sg/products/primary-maths-handbook-2-i1952415072.html,Lazada
60892994,https://lzd-img-global.slatic.net/g/p/6dbd8f3dfd2a5104edca5ceca472379c.jpg_200x200q80.jpg_.webp,20.16,https:////www.lazada.sg/products/kittens-first-full-moon-board-book-a-caldecott-award-winner-by-kevin-henkes-us-edition-boardbook-i2963482720.html,Lazada
60921145,https://lzd-img-global.slatic.net/g/p/45c14cd6c04b84ccc79ce9adfc0a1814.jpg_200x200q80.jpg_.webp,7.95,https:////www.lazada.sg/products/children-story-books-animal-boardbook-collection-steam-train-dream-train-abcs-of-kindness-kids-baby-english-learning-lesson-reading-book-birthday-educational-storybooks-gift-for-toddler-girls-boys-i2010310138.html,Lazada
60935472,https://lzd-img-global.slatic.net/g/p/a33f99f7f01708e3bfac8f7f5b059c4b.jpg_200x200q80.jpg_.webp,18.11,https:////www.lazada.sg/products/old-yeller-by-fred-gipson-us-edition-paperback-i2238621932.html,Lazada
60959037,https://lzd-img-global.slatic.net/g/p/ed972cc577ef23838dea9995a977cc6a.jpg_200x200q80.jpg_.webp,11.67,https:////www.lazada.sg/products/flags-around-the-world-ultimate-sticker-paperback-9780241283769-i2257497196.html,Lazada
60987510,https://lzd-img-global.slatic.net/g/p/a9fc13d00d4ac461bc2dc268b50a4a13.jpg_200x200q80.jpg_.webp,30.25,https:////www.lazada.sg/products/these-is-my-words-the-diary-of-sarah-agnes-prine-1881-1901-arizona-territori-by-nancy-turner-us-edition-paperback-i2240090950.html,Lazada
61015733,https://lzd-img-global.slatic.net/g/p/36b6628b0c2ef2bf272595fd487b214b.jpg_200x200q80.jpg_.webp,504.00,https:////www.lazada.sg/products/aroma-tdx-16s-electronic-drum-kit-all-mesh-drum-pad-snare-dual-zone-i2562107066.html,Lazada
61020613,https://lzd-img-global.slatic.net/g/p/c67a68b2bef76060abd5062f5bac2d10.jpg_200x200q80.jpg_.webp,34.50,https:////www.lazada.sg/products/milumilu-witches-abroad-12-original-english-literary-novels-books-i2718904350.html,Lazada
61020656,https://lzd-img-global.slatic.net/g/p/1b8edef7dc8b6d6e3bec5ebfa1be237a.jpg_200x200q80.jpg_.webp,17.90,https:////www.lazada.sg/products/look-inside-mummies-and-pyramids-by-rob-lloyd-jones-uk-edition-hardcover-i2072485969.html,Lazada
61020664,https://lzd-img-global.slatic.net/g/p/faf7ff908f3d489ec004dbc054a56ad8.jpg_200x200q80.jpg_.webp,18.94,https:////www.lazada.sg/products/wyrd-sisters-by-terry-pratchett-us-edition-paperback-i2231146802.html,Lazada
61020672,https://lzd-img-global.slatic.net/g/p/add2249f714a87214963ac71bb59efea.jpg_200x200q80.jpg_.webp,34.50,https:////www.lazada.sg/products/milumilu-sourcery-5-original-english-literary-novels-books-i2718885447.html,Lazada
61020702,https://lzd-img-global.slatic.net/g/p/ab4c4e5dc4a8ef6551131ea4f3bc46d8.jpg_200x200q80.jpg_.webp,19.31,https:////www.lazada.sg/products/trip-the-light-fantastic-by-april-hayman-us-edition-paperback-i2240456854.html,Lazada
61031321,https://lzd-img-global.slatic.net/g/p/9b2d87f92ab0951e8a60b58956d226f3.jpg_200x200q80.jpg_.webp,8.98,https:////www.lazada.sg/products/time-thief-by-carolyn-keene-us-edition-paperback-i2228311386.html,Lazada
61054887,https://lzd-img-global.slatic.net/g/p/b9f68680a3c153e5c8683ca2be84e207.png_200x200q80.png_.webp,25.08,https:////www.lazada.sg/products/milu-the-dispossessed-original-english-books-i2799413293.html,Lazada
61092193,https://lzd-img-global.slatic.net/g/p/49770c2e5a160ba7768ce800a7c26b26.jpg_200x200q80.jpg_.webp,33.07,https:////www.lazada.sg/products/men-at-arms-by-evelyn-waugh-us-edition-paperback-i2238904272.html,Lazada
61122092,https://lzd-img-global.slatic.net/g/p/c2bcd74c6f4fb1d7c08b2033dce79b3b.jpg_200x200q80.jpg_.webp,13.90,https:////www.lazada.sg/products/o-level-english-language-specimen-papers-secondary-assessment-book-i3012311411.html,Lazada
61147931,https://lzd-img-global.slatic.net/g/p/f0d852267b36e1a31b94540fd3b866fe.jpg_200x200q80.jpg_.webp,17.95,https:////www.lazada.sg/products/wearxunkangda-heart-shaped-wooden-valentines-day-gifts-3d-diy-decor-60-hearts-box-wedding-decor-drop-wedding-guest-book-guestbook-guest-drop-box-i3026444582.html,Lazada
61147958,https://lzd-img-global.slatic.net/g/p/a58f1ba53d6c32fae13ad49b48af5ea6.jpg_200x200q80.jpg_.webp,12.35,https:////www.lazada.sg/products/mr-putter-and-tabby-toot-the-horn-by-cynthia-rylant-us-edition-paperback-i2238662734.html,Lazada
61161640,https://lzd-img-global.slatic.net/g/p/4ac3faacfadb54a88e2c790ddf5619bc.jpg_webp_200x200q80.jpg_.webp,16.72,https:////www.lazada.sg/products/sma-zhu-jiahong-winner-k-line-book-set-5-its-a-practical-step-to-catch-the-stocks-and-make-money-easily-k-unlimited-line-profit-i2867849045.html,Lazada
61245089,https://lzd-img-global.slatic.net/g/p/c402c1af30ca72ee820ab4a35ee13eba.jpg_200x200q80.jpg_.webp,8.90,https:////www.lazada.sg/products/milu-thomas-and-friends-thomas-and-the-trams-graded-reading-reading-ladder-level-1-picture-book-3-to-6-years-old-i1524662379.html,Lazada
61257095,https://lzd-img-global.slatic.net/g/p/edf3aec7acac2b54f7ae3f2f857cec18.jpg_200x200q80.jpg_.webp,22.80,https:////www.lazada.sg/products/ditty-bird-music-book-children-book-baby-book-audio-sound-book-abc-song-baby-shark-wheels-on-the-bus-toddler-kids-tot-ba-i1016290795.html,Lazada
61374229,https://lzd-img-global.slatic.net/g/p/b8908adcb55c7423143ef823a5786f10.jpg_200x200q80.jpg_.webp,39.15,https:////www.lazada.sg/products/the-story-of-edgar-sawtelle-the-story-of-edgar-sawtelle-i2170542012.html,Lazada
61558230,https://lzd-img-global.slatic.net/g/p/0592aa3b8e49eca383c395f423d0bd2c.jpg_200x200q80.jpg_.webp,36.76,https:////www.lazada.sg/products/the-spider-strain-and-other-tales-from-the-pulps-by-johnston-mcculley-us-edition-paperback-i2240167583.html,Lazada
61662763,https://lzd-img-global.slatic.net/g/p/bdf2d7d98f3ba349d2bd3807ecc9619a.jpg_200x200q80.jpg_.webp,14.98,https:////www.lazada.sg/products/the-withers-awaken-wither-war-book-two-a-far-lands-adventure-an-unofficial-by-mark-cheverton-us-edition-paperback-i2228070535.html,Lazada
618062416,https://lzd-img-global.slatic.net/g/p/4ccd9b56fc3c14b7d66ffbb486260bcc.jpg_200x200q80.jpg_.webp,14.44,https:////www.lazada.sg/products/sarah-plain-and-tall-30th-anniversary-edition-by-patricia-maclachlan-us-edition-paperback-i2228188618.html,Lazada
618084746,https://lzd-img-global.slatic.net/g/p/4a0206e3c9f8425ef89aa31f7e3872c5.jpg_200x200q80.jpg_.webp,20.00,https:////www.lazada.sg/products/the-heart-is-a-lonely-hunter-1-i2347755508.html,Lazada
618164413,https://lzd-img-global.slatic.net/g/p/00ecae0cf72c6394ce096d6478f4acb0.png_200x200q80.png_.webp,57.80,https:////www.lazada.sg/products/milu-the-complete-adventures-of-curious-george-original-english-books-i2994916201.html,Lazada
61922315,https://lzd-img-global.slatic.net/g/p/79e2d6c987a642aff7d2937f42bfea65.jpg_200x200q80.jpg_.webp,31.23,https:////www.lazada.sg/products/vintage-notebook-password-notes-diary-book-with-lock-simple-art-retro-girls-private-retro-pup-leather-face-secret-diary-i3036791694.html,Lazada
61941026,https://lzd-img-global.slatic.net/g/p/62edc3b03cce36f4fc82b4bebb2e1af2.jpg_200x200q80.jpg_.webp,26.65,https:////www.lazada.sg/products/the-water-tales-ten-life-lessons-from-my-water-buddy-and-family-by-michele-wise-wright-us-edition-hardcover-i2228860056.html,Lazada
61974587,https://lzd-img-global.slatic.net/g/p/ab4c4e5dc4a8ef6551131ea4f3bc46d8.jpg_200x200q80.jpg_.webp,91.61,https:////www.lazada.sg/products/worthy-the-rise-of-sage-mccoy-by-r-c-martin-us-edition-paperback-i2240505266.html,Lazada
61992259,https://lzd-img-global.slatic.net/g/p/bdbb2c42e3734f6d2cdf89ec6b30a777.jpg_200x200q80.jpg_.webp,14.31,https:////www.lazada.sg/products/the-one-and-only-ivan-by-katherine-applegate-uk-edition-paperback-i2006969206.html,Lazada
61996165,https://lzd-img-global.slatic.net/g/p/ab4c4e5dc4a8ef6551131ea4f3bc46d8.jpg_200x200q80.jpg_.webp,29.37,https:////www.lazada.sg/products/unearthly-by-julia-french-us-edition-paperback-i2240608087.html,Lazada
62014536,https://lzd-img-global.slatic.net/g/p/344ed0b5c8f36ba0d3af59d45a43bd7d.jpg_200x200q80.jpg_.webp,17.01,https:////www.lazada.sg/products/requiem-a-hallucination-by-antonio-tabucchi-uk-edition-paperback-i2231275214.html,Lazada
62041266,https://lzd-img-global.slatic.net/g/p/fdafcf35b01d4abb07f148b896028085.jpg_200x200q80.jpg_.webp,22.58,https:////www.lazada.sg/products/pull-and-play-books-brothers-and-sisters-by-alice-le-henand-us-edition-paperback-i2228218874.html,Lazada
62065246,https://lzd-img-global.slatic.net/g/p/6abfe438a794ac22dff90d01e651b0ed.jpg_200x200q80.jpg_.webp,33.98,https:////www.lazada.sg/products/milumilu-the-round-house-2012-original-english-literary-novels-books-i2718775763.html,Lazada
62110837,https://lzd-img-global.slatic.net/g/p/cfa9d614b62ca489716f4dc193b6d3ef.jpg_200x200q80.jpg_.webp,54.14,https:////www.lazada.sg/products/the-golem-and-the-jinni-large-print-by-helene-wecker-us-edition-paperback-i2239819090.html,Lazada
62124269,https://lzd-img-global.slatic.net/g/p/b0ef6bc789e8553df8db487f7bf04c09.jpg_200x200q80.jpg_.webp,17.90,https:////www.lazada.sg/products/daily-dose-of-english-primary-1-6-assessment-book-i707092198.html,Lazada
62200577,https://lzd-img-global.slatic.net/g/p/86f827528c0ca60853883ca8950990cc.jpg_200x200q80.jpg_.webp,35.43,https:////www.lazada.sg/products/nos4a2-tv-tie-in-by-joe-hill-us-edition-paperback-i2238611892.html,Lazada
62285688,https://lzd-img-global.slatic.net/g/p/2ab6c328ff1ea74362b6b8a159a0eedf.jpg_200x200q80.jpg_.webp,20.00,https:////www.lazada.sg/products/four-a-divergent-collection-by-veronica-roth-uk-edition-hardcover-i2062847926.html,Lazada
62300547,https://lzd-img-global.slatic.net/g/p/ffef8d183307596d605b32eedb977c6c.jpg_200x200q80.jpg_.webp,15.90,https:////www.lazada.sg/products/psle-topical-mathematics-drills-i2820371204.html,Lazada
62306812,https://lzd-img-global.slatic.net/g/p/f7fdba2fcf0806889b0fd185b0646122.jpg_200x200q80.jpg_.webp,20.04,https:////www.lazada.sg/products/the-miniaturist-by-jessie-burton-us-edition-paperback-i2227206564.html,Lazada
62310666,https://lzd-img-global.slatic.net/g/p/2d930d03fa77a3bed4e57e33338343a4.png_200x200q80.png_.webp,17.98,https:////www.lazada.sg/products/glass-sword-paperback-english-9781409150749-general-fiction-i2814516004.html,Lazada
62414216,https://lzd-img-global.slatic.net/g/p/9a5f1d647864f267960f91031d53f20f.jpg_200x200q80.jpg_.webp,20.04,https:////www.lazada.sg/products/the-nest-by-kenneth-oppel-us-edition-paperback-i2231335829.html,Lazada
62430874,https://lzd-img-global.slatic.net/g/p/eabe851e789de95fa133bd1f631e095b.jpg_200x200q80.jpg_.webp,25.90,https:////www.lazada.sg/products/bunnies-by-the-bay-whos-a-pretty-girl-board-book-i596032544.html,Lazada
62491792,https://lzd-img-global.slatic.net/g/p/b5d266d54007d73596a301ff24348c1e.jpg_200x200q80.jpg_.webp,32.66,https:////www.lazada.sg/products/commonwealth-hotel-and-resort-i2795756716.html,Lazada
6280560,https://lzd-img-global.slatic.net/g/p/55a70d101d18dd80a9b022f48a86bd61.png_200x200q80.png_.webp,28.60,https:////www.lazada.sg/products/great-divorce-paperback-english-9780060652951-i2822945984.html,Lazada
64400565,https://lzd-img-global.slatic.net/g/p/4352168140529091f1e5c47c4eb773e6.jpg_200x200q80.jpg_.webp,14.95,https:////www.lazada.sg/products/stuart-little-by-e-b-white-us-edition-paperback-i2225767688.html,Lazada
64400581,https://lzd-img-global.slatic.net/g/p/ca3571fdd083471b0dcabcd07fe6e972.jpg_200x200q80.jpg_.webp,15.53,https:////www.lazada.sg/products/julie-of-the-wolves-by-jean-craighead-george-us-edition-paperback-i2227926840.html,Lazada
64407683,https://lzd-img-global.slatic.net/g/p/9812b679ddf53fda7daee4c09e8d7a48.jpg_200x200q80.jpg_.webp,25.40,https:////www.lazada.sg/products/the-wide-window-by-lemony-snicket-us-edition-hardcover-i2231455234.html,Lazada
64408639,https://lzd-img-global.slatic.net/g/p/bc7c5479842f1e4a2434864785f3dc99.jpg_200x200q80.jpg_.webp,17.63,https:////www.lazada.sg/products/the-austere-academy-by-lemony-snicket-uk-edition-paperback-i2227894871.html,Lazada
64408671,https://lzd-img-global.slatic.net/g/p/85f28c415c708153a739dcd5408491ed.jpg_200x200q80.jpg_.webp,21.22,https:////www.lazada.sg/products/the-trumpet-of-the-swan-i1712360773.html,Lazada
64410129,https://lzd-img-global.slatic.net/g/p/2edc7cb78ffdcaa043579b033742a63b.jpg_200x200q80.jpg_.webp,19.20,https:////www.lazada.sg/products/the-carnivorous-carnival-by-lemony-snicket-uk-edition-paperback-i2231339707.html,Lazada
64410137,https://lzd-img-global.slatic.net/g/p/dc3b03ba8c0f993fe77cc09d61ca390e.jpg_200x200q80.jpg_.webp,111.00,https:////www.lazada.sg/products/suzuki-scg2s-12-size-345-inch-classical-guitar-i280526972.html,Lazada
64410145,https://lzd-img-global.slatic.net/g/p/d0ec45ea79ad2dd059c419346a67cf08.jpg_200x200q80.jpg_.webp,19.37,https:////www.lazada.sg/products/the-grim-grotto-by-lemony-snicket-uk-edition-paperback-i2231392393.html,Lazada
64410153,https://lzd-img-global.slatic.net/g/p/3f6bb61cf5872fe132763bfa76ca2267.jpg_200x200q80.jpg_.webp,18.33,https:////www.lazada.sg/products/the-penultimate-peril-by-lemony-snicket-uk-edition-paperback-i2228027347.html,Lazada
64410161,https://lzd-img-global.slatic.net/g/p/50ee61d8b0c4691c189891fed2b8e256.jpg_200x200q80.jpg_.webp,28.08,https:////www.lazada.sg/products/peanut-jones-and-the-end-of-the-rainbow-by-rob-biddulph-uk-edition-hardcover-i2970475235.html,Lazada
64431436,https://lzd-img-global.slatic.net/g/p/190426cc34ba11ebec7408689e0a8bea.jpg_200x200q80.jpg_.webp,19.22,https:////www.lazada.sg/products/caps-for-sale-a-tale-of-a-peddler-some-monkeys-and-their-monkey-business-by-esphyr-slobodkina-us-edition-paperback-i2173274262.html,Lazada
64440206,https://lzd-img-global.slatic.net/g/p/b26c5582dfb1a71a4f296be77e0dc83d.jpg_200x200q80.jpg_.webp,19.80,https:////www.lazada.sg/products/frog-and-toad-are-friends-by-arnold-lobel-us-edition-hardcover-i2984759136.html,Lazada
64441555,https://lzd-img-global.slatic.net/g/p/88a987e2577ae88e517661bd71e29b10.jpg_200x200q80.jpg_.webp,27.83,https:////www.lazada.sg/products/amelia-bedelia-5-minute-stories-by-herman-parish-us-edition-hardcover-i2228700392.html,Lazada
6480101,https://lzd-img-global.slatic.net/g/p/cbd968592b1f4a82ebc78f679889ef91.jpg_200x200q80.jpg_.webp,78.80,https:////www.lazada.sg/products/milumilu-royal-assassin-the-illustrated-edition-ii-original-english-literary-novels-books-i2709334883.html,Lazada
6486010,https://lzd-img-global.slatic.net/g/p/71f347d37c4e544f9c9747d8efa7225a.jpg_200x200q80.jpg_.webp,44.92,https:////www.lazada.sg/products/a-fools-errand-creating-the-national-museum-of-african-american-histor-by-iii-lonnie-g-bunch-us-edition-hardcover-i2226943824.html,Lazada
6498523,https://lzd-img-global.slatic.net/g/p/46e4f9dc26c691056f0a32afbaa27748.jpg_200x200q80.jpg_.webp,20.47,https:////www.lazada.sg/products/moomins-lift-the-flap-hide-and-seek-by-tove-jansson-us-edition-hardcover-i2000545722.html,Lazada
6551815,https://lzd-img-global.slatic.net/g/p/6597ba8286a8acd6fff089cc26c1160a.jpg_200x200q80.jpg_.webp,47.30,https:////www.lazada.sg/products/crying-in-h-mart-a-memoir-by-michelle-zauner-us-edition-hardcover-i2238560700.html,Lazada
670018708,https://lzd-img-global.slatic.net/g/p/ca1ae1d90abd779d4ee93036e631f16e.jpg_200x200q80.jpg_.webp,16.01,https:////www.lazada.sg/products/fighting-fantasy-city-of-thieves-by-ian-livingstone-uk-edition-paperback-i2228350582.html,Lazada
670018864,https://lzd-img-global.slatic.net/g/p/b8e6277a657b20bcfae4e0af8d28e5b0.jpg_200x200q80.jpg_.webp,19.32,https:////www.lazada.sg/products/sesame-street-shapes-in-the-neighbourhood-touch-and-feel-studio-fun-touch-and-feel-children-book-classic-fairy-tale-stories-first-words-early-learning-attractive-illustrations-textures-classic-characters-board-book-by-round-kids-marketing-i909550917.html,Lazada
670021040,https://lzd-img-global.slatic.net/g/p/2fbe24425cf0aff26851a12b68703670.jpg_200x200q80.jpg_.webp,30.98,https:////www.lazada.sg/products/calebs-crossing-a-novel-by-geraldine-brooks-us-edition-paperback-i2238747125.html,Lazada
670021873,https://lzd-img-global.slatic.net/g/p/de94e6f5af7a67ba1804947baef41199.jpg_200x200q80.jpg_.webp,712.00,https:////www.lazada.sg/products/enya-electric-guitar-nova-go-sonic-smart-electric-carbon-fiber-guitarra-with-10w-wireless-speaker-onboard-presets-charging-cable-adjusting-wrench-and-gig-bag-i3024622132.html,Lazada
670022691,https://lzd-img-global.slatic.net/g/p/58d5202a4878f95069fd3f2aefca2aa1.png_200x200q80.png_.webp,17.85,https:////www.lazada.sg/products/rules-of-civility-reissue-paperback-english-9781444708875-i2814484272.html,Lazada
670024856,https://lzd-img-global.slatic.net/g/p/84661c2a02cb135962cca5c4568abd41.jpg_200x200q80.jpg_.webp,38.00,https:////www.lazada.sg/products/elizabeth-gilbert-the-signature-of-all-things-elizabeth-gilbert-novel-book-paperback-9780143126553-i2355389191.html,Lazada
670025593,https://lzd-img-global.slatic.net/g/p/b0a37dcec42ba5682790babfb682e889.jpg_200x200q80.jpg_.webp,33.85,https:////www.lazada.sg/products/the-4-hour-work-week-vermilion-life-essentials-by-timothy-ferriss-uk-edition-paperback-i2249727538.html,Lazada
670026611,https://lzd-img-global.slatic.net/g/p/8ff8c65cc42896b97d6fb56f425e5db2.jpg_200x200q80.jpg_.webp,29.72,https:////www.lazada.sg/products/the-girl-you-left-behind-a-novel-by-jojo-moyes-us-edition-paperback-i2231180649.html,Lazada
670026638,https://lzd-img-global.slatic.net/g/p/af1339103e3a3484eac426e970597c88.jpg_200x200q80.jpg_.webp,11.90,https:////www.lazada.sg/products/primary-3-challenging-mathematics-primary-assessment-book-i2892276057.html,Lazada
670035386,https://lzd-img-global.slatic.net/g/p/4867ad51d9497c288cd47a9b3211bdde.jpg_200x200q80.jpg_.webp,559.00,https:////www.lazada.sg/products/yamaha-np35-np-35-piaggero-76-key-portable-keyboard-optional-accessories-at-discounted-prices-i2838542200.html,Lazada
670175919,https://lzd-img-global.slatic.net/g/p/d677c470b45db964ee36a8b74d10e674.jpg_200x200q80.jpg_.webp,34.73,https:////www.lazada.sg/products/blueberries-for-sal-viking-kestrel-picture-books-by-robert-mccloskey-us-edition-hardcover-i2230970324.html,Lazada
670674249,https://lzd-img-global.slatic.net/g/p/be26ac5c0132a643bd88b36cd7791bf8.jpg_200x200q80.jpg_.webp,23.99,https:////www.lazada.sg/products/sg-ready-stock12-books-maisy-mouse-collection-10-story-books-2-sticker-books-i278036786.html,Lazada
671685635,https://lzd-img-global.slatic.net/g/p/fc93b6539dda32d1afa8f681fd2435cc.jpg_200x200q80.jpg_.webp,15.29,https:////www.lazada.sg/products/the-ghost-club-a-childrens-story-by-abesh-choudhury-us-edition-paperback-i2228579570.html,Lazada
671742515,https://lzd-img-global.slatic.net/g/p/a8b26f41614b0bec352d96a65c0ce611.jpg_200x200q80.jpg_.webp,8.29,https:////www.lazada.sg/products/ikigai-the-japanese-secret-to-a-long-and-happy-life-by-hector-garcia-happiness-self-help-book-longevity-inspirational-book-consciousness-thought-psychology-books-reading-book-birthday-gifts-i2346654054.html,Lazada
671746723,https://lzd-img-global.slatic.net/g/p/1c59b7278d4f2dc1f495be6f7b7638e9.png_200x200q80.png_.webp,25.20,https:////www.lazada.sg/products/authorized-distributor-abrsm-clarinet-scales-arpeggios-and-sight-reading-grade-1-5-i1655085378.html,Lazada
676979343,https://lzd-img-global.slatic.net/g/p/5b720ff143dbeed320f91783dd17d4eb.jpg_200x200q80.jpg_.webp,41.20,https:////www.lazada.sg/products/milumilu-unaccustomed-earth-vintage-contemporaries-jhumpa-lahiri-original-english-literary-novels-books-i2720621549.html,Lazada
679433139,https://lzd-img-global.slatic.net/g/p/9b2dc5dd3aa7639c4ad105e6d001a86a.jpg_200x200q80.jpg_.webp,40.48,https:////www.lazada.sg/products/deep-purple-1970-1976-10cd-i2556226549.html,Lazada
679436545,https://lzd-img-global.slatic.net/g/p/1317ab9816127a9b3dc44c17518bcebc.jpg_200x200q80.jpg_.webp,26.00,https:////www.lazada.sg/products/taltos-lives-of-mayfair-witches-book-3-i2806506448.html,Lazada
679722769,https://lzd-img-global.slatic.net/g/p/2fb8990a1c920086e2459eb5a33d4a75.jpg_200x200q80.jpg_.webp,34.82,https:////www.lazada.sg/products/kairos-by-ulysse-malassagne-us-edition-hardcover-i2228517327.html,Lazada
679728759,https://lzd-img-global.slatic.net/g/p/0dd2c01ae43b904ac30b5be6847a2456.jpg_200x200q80.jpg_.webp,18.50,https:////www.lazada.sg/products/augustine-classical-guitar-string-red-medium-tension-made-in-usa-i729022682.html,Lazada
679729771,https://lzd-img-global.slatic.net/g/p/3170be8e8095aaba909efd37799989d0.jpg_200x200q80.jpg_.webp,12.72,https:////www.lazada.sg/products/disney-my-first-big-sticker-book-for-kids-to-solve-puzzles-mazes-with-over-100-amazing-stickers-i2930535367.html,Lazada
679731148,https://lzd-img-global.slatic.net/g/p/6e4bd12b5296a8b1e55c4127bc7aa897.jpg_200x200q80.jpg_.webp,28.89,https:////www.lazada.sg/products/a-year-in-provence-by-peter-mayle-us-edition-paperback-i2239321764.html,Lazada
679732268,https://lzd-img-global.slatic.net/g/p/f68b4c6e1bdcc4649b4b4e3058e6939f.jpg_200x200q80.jpg_.webp,22.13,https:////www.lazada.sg/products/light-in-august-vintage-american-gothic-by-william-faulkner-uk-edition-paperback-i2869423381.html,Lazada
679734775,https://lzd-img-global.slatic.net/g/p/950a0f45ce58ca42f226e40bfe5061ee.jpg_200x200q80.jpg_.webp,21.09,https:////www.lazada.sg/products/the-house-on-mango-street-by-sandra-cisneros-us-edition-paperback-i2383498267.html,Lazada
679735909,https://lzd-img-global.slatic.net/g/p/4bb523a2b97a40aaa0c0a760b640df1a.jpg_200x200q80.jpg_.webp,24.59,https:////www.lazada.sg/products/my-skull-possession-by-dr-lisa-miller-us-edition-paperback-i2228612549.html,Lazada
679736379,https://lzd-img-global.slatic.net/g/p/f7079d4cbad12be19b4f29c28c97b3d2.jpg_200x200q80.jpg_.webp,10.00,https:////www.lazada.sg/products/blu-ray-sophies-choice-i1488970070.html,Lazada
679744398,https://lzd-img-global.slatic.net/g/p/81b99def600fe89f9034732081ff1c14.jpg_200x200q80.jpg_.webp,34.34,https:////www.lazada.sg/products/milu-all-the-pretty-horses-original-english-books-i2795920911.html,Lazada
679776818,https://lzd-img-global.slatic.net/g/p/861646eab02019729c80ac2ab47ab586.jpg_200x200q80.jpg_.webp,15.11,https:////www.lazada.sg/products/now-you-are-one-by-minnie-birdsong-us-edition-paperback-i2228300591.html,Lazada
679781498,https://lzd-img-global.slatic.net/g/p/9cb1860d19904ec6abf511ffacbf4997.jpg_200x200q80.jpg_.webp,11.97,https:////www.lazada.sg/products/less-than-zero-mathstart-3-by-stuart-j-murphy-us-edition-paperback-i1990781945.html,Lazada
679800034,https://lzd-img-global.slatic.net/g/p/c0ae29b6e874c466e8709e81abc3005f.jpg_200x200q80.jpg_.webp,25.33,https:////www.lazada.sg/products/horton-hears-a-who-and-other-horton-stories-by-dr-seuss-uk-edition-paperback-i2049329351.html,Lazada
684853159,https://lzd-img-global.slatic.net/g/p/a74188b71782c7db8b3c144c1c40ab9b.png_200x200q80.png_.webp,4.90,https:////www.lazada.sg/products/individual-roald-dahl-books-childrens-literature-english-picture-novel-story-book-set-early-education-reading-for-kids-matilda-bfg-giant-peach-charlie-and-the-chocolate-factory-i2457204362.html,Lazada
688120490,https://lzd-img-global.slatic.net/g/p/3c3ae819ede9177857880c777584d3ae.png_200x200q80.png_.webp,3.00,https:////www.lazada.sg/products/clearance-usborne-first-sticker-book-1-early-children-educational-activity-children-books-birthday-present-christmas-gift-i727458365.html,Lazada
689818769,https://lzd-img-global.slatic.net/g/p/cddd97296c2d4aa12f7d8a38ab24d6d1.jpg_200x200q80.jpg_.webp,14.74,https:////www.lazada.sg/products/frindle-by-andrew-clements-us-edition-paperback-i2172351226.html,Lazada
